mouse_life_stage,Middle aged adult
gene_symbol,Snap23
analysis_id,61ryo1871v82pml
mouse_strain,C57BL
parameter_id,M-G-P_014_001_001
parameter_name,Eye
gene_accession_id,MGI:109356
pvalue,0.7982445
