gene_accession_id,MGI:104848
gene_symbol,Inpp1
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_HEM_038_001
pvalue,0.8692106
parameter_name,Basophil differential count
analysis_id,74uzg6a6x944c85
