mouse_life_stage,E12.5
mouse_strain,C57BL
gene_symbol,Bcs1l
gene_accession_id,MGI:1914071
analysis_id,46n688490ev44tz
parameter_name,Chloride
parameter_id,HMGULA_CBC_003_001
pvalue,0.1139822
