mouse_life_stage,Late adult
gene_accession_id,MGI:109356
gene_symbol,Snap23
pvalue,0.5775527
mouse_strain,C57BL
parameter_name,Pericardium Morphology
parameter_id,IMPC_GEL_006_001
analysis_id,o7pcn8bujug9n0m
