pvalue,0.6590748
gene_accession_id,MGI:104805
parameter_id,M-G-P_008_001_013
gene_symbol,Snrpb2
mouse_life_stage,Early adult
mouse_strain,C57BL
parameter_name,Startle Response
analysis_id,x8ux65nv2j94p79
