mouse_life_stage,E9.5
gene_accession_id,MGI:1917810
mouse_strain,C57BL
analysis_id,654n161zi93z2p9
pvalue,0.4373765
parameter_id,IMPC_HEM_027_001
parameter_name,Red blood cell distribution width
gene_symbol,Wars2
