gene_symbol,Slc45a3
analysis_id,ckfh42b1os78n15
mouse_strain,C57BL
mouse_life_stage,Early adult
pvalue,0.5775295
gene_accession_id,MGI:1922082
parameter_id,MGP_MLN_014_001
parameter_name,Resting CD8+ T cells - % of CD8+
