parameter_id,ESLIM_016_001_003
analysis_id,s861e38d93y1j5e
pvalue,0.7919726
gene_symbol,Ncaph
mouse_strain,C57BL
parameter_name,Haemoglobin
mouse_life_stage,Early adult
gene_accession_id,MGI:2444777
