parameter_id,ESLIM_001_001_117
parameter_name,eye size
gene_symbol,Zcchc2
mouse_strain,C57BL
gene_accession_id,MGI:2444114
mouse_life_stage,Early adult
pvalue,0.4011791
analysis_id,b08i5k5wiho17pc
