parameter_id,IMPC_XRY_018_001
gene_accession_id,MGI:2441730
mouse_life_stage,Early adult
mouse_strain,C57BL
parameter_name,Shape of vertebrae
gene_symbol,Tbl1xr1
pvalue,0.09647615
analysis_id,3455064smx7r8gr
