parameter_id,IMPC_ECG_003_001
analysis_id,vww66tu68229wyz
gene_symbol,Gja10
gene_accession_id,MGI:1339969
mouse_life_stage,Early adult
mouse_strain,C57BL
parameter_name,CV
pvalue,0.2057054
