parameter_id,IMPC_OFD_012_001
pvalue,0.2330921
gene_accession_id,MGI:1914061
analysis_id,0a0ca193653zvq1
parameter_name,Periphery permanence time
mouse_strain,C57BL
mouse_life_stage,Early adult
gene_symbol,Duoxa2
