mouse_strain,C57BL
parameter_id,IMPC_GEL_063_001
gene_symbol,Dcaf10
parameter_name,Delayed embryonic development
pvalue,0.782785
mouse_life_stage,Early adult
gene_accession_id,MGI:2140179
analysis_id,526f4p47f5n5b10
