parameter_id,IMPC_EYE_027_001
gene_accession_id,MGI:1914071
analysis_id,3s9qyi0zf3m2wn4
parameter_name,Persistence of hyaloid vascular system
mouse_strain,C57BL
gene_symbol,Bcs1l
pvalue,0.6981127
mouse_life_stage,E9.5
