mouse_life_stage,Late adult
gene_symbol,Slc30a4
pvalue,0.6238713
parameter_id,HMGULA_CBC_005_001
analysis_id,hkyqs0q84fjfmqv
gene_accession_id,MGI:1345282
mouse_strain,C57BL
parameter_name,Creatinine
