mouse_life_stage,E15.5
pvalue,0.9896109
analysis_id,95yiavk042u2220
gene_symbol,Fgb
parameter_id,IMPC_EYE_001_001
mouse_strain,C57BL
parameter_name,Eye
gene_accession_id,MGI:99501
