parameter_id,IMPC_XRY_025_001
parameter_name,Tibia
mouse_life_stage,Early adult
analysis_id,7tnq8o4da7m6y9b
pvalue,0.09256693
gene_symbol,Tbl1xr1
mouse_strain,C57BL
gene_accession_id,MGI:2441730
