parameter_id,IMPC_CBC_004_001
analysis_id,kg64pcua8ghid65
mouse_life_stage,Early adult
gene_symbol,Stk35
parameter_name,Urea (Blood Urea Nitrogen - BUN)
mouse_strain,C57BL
gene_accession_id,MGI:1914583
pvalue,0.1872629
