mouse_life_stage,Middle aged adult
analysis_id,2jbtu956jlh18m5
gene_symbol,Slc30a4
gene_accession_id,MGI:1345282
mouse_strain,C57BL
parameter_name,Lumbar processes
parameter_id,IMPC_XRY_065_001
pvalue,0.6684582
