parameter_id,ESLIM_016_001_005
analysis_id,1t76v717f4v9lb4
gene_accession_id,MGI:1332236
mouse_strain,C57BL
pvalue,0.8894591
mouse_life_stage,Early adult
parameter_name,Mean cell volume
gene_symbol,CDS2
