mouse_life_stage,E12.5
parameter_name,Total T cells - % of CD45+
parameter_id,MGP_MLN_001_001
gene_accession_id,MGI:1913483
mouse_strain,C57BL
gene_symbol,Dmap1
pvalue,0.116811
analysis_id,zl91evt8v5ea03b
