parameter_id,IMPC_ACS_035_001
pvalue,0.458408
mouse_strain,C57BL
parameter_name,% Pre-pulse inhibition - PPI3
gene_accession_id,MGI:88380
analysis_id,5qu99w15a10c5kj
gene_symbol,F2
mouse_life_stage,Early adult
