parameter_id,MGP_PBI_011_001
gene_accession_id,MGI:1345282
parameter_name,KLRG1+ mature NK cell percentage
gene_symbol,Slc30a4
mouse_strain,C57BL
mouse_life_stage,Early adult
pvalue,0.277003
analysis_id,xlrz78ybq7t5bx5
