parameter_id,IMPC_EYE_009_001
analysis_id,p18i863il9nw752
mouse_strain,C57BL
mouse_life_stage,Early adult
pvalue,0.1857241
gene_symbol,Bmi1
gene_accession_id,MGI:88174
parameter_name,Corneal vascularization
