mouse_strain,C57BL
gene_accession_id,MGI:1338032
gene_symbol,Sema6c
analysis_id,um90210x2034bq2
mouse_life_stage,Early adult
parameter_id,HRWLLA_CBC_014_001
parameter_name,Alkaline phosphatase
pvalue,0.9050631
