gene_symbol,Mecom
analysis_id,641d98mt28678aw
parameter_id,MGP_MLN_064_001
pvalue,0.6484483
gene_accession_id,MGI:95457
parameter_name,Total CD4+ T cells - % of CD45+
mouse_life_stage,Early adult
mouse_strain,C3H
