parameter_id,IMPC_OFD_013_001
pvalue,0.8710359
analysis_id,afgel5ejjhmv52v
parameter_name,Periphery average speed
gene_symbol,Rab22a
mouse_life_stage,Early adult
gene_accession_id,MGI:105072
mouse_strain,C57BL
