parameter_id,IMPC_CSD_051_002
parameter_name,Hindlimb nail - number
pvalue,0.6138956
mouse_strain,129SV
mouse_life_stage,Early adult
analysis_id,491q3l72h8ygp7r
gene_accession_id,MGI:1921802
gene_symbol,Nipal3
