mouse_life_stage,E9.5
pvalue,0.1982969
parameter_id,MGP_PBI_038_001
gene_accession_id,MGI:1914515
parameter_name,Ly6Clow monocyte number
gene_symbol,Slc39a10
mouse_strain,C57BL
analysis_id,e9320p0ad0vtnsa
