mouse_life_stage,E15.5
gene_symbol,Mecom
gene_accession_id,MGI:95457
mouse_strain,C57BL
parameter_name,Effector Treg cells - % of Treg
analysis_id,369p9eo6m5utbx3
pvalue,0.4556775
parameter_id,MGP_IMM_010_001
