parameter_id,MGP_MLN_058_001
gene_symbol,Tox
analysis_id,mlqihx1143x97xs
gene_accession_id,MGI:2181659
pvalue,0.9045411
parameter_name,Plasmacytoid DC - % of DC
mouse_strain,C57BL
mouse_life_stage,Early adult
