parameter_id,IMPC_XRY_002_001
mouse_life_stage,Early adult
parameter_name,Zygomatic bone
gene_symbol,Zmynd19
mouse_strain,C57BL
pvalue,0.7860923
gene_accession_id,MGI:1914437
analysis_id,7j4435043is78an
