mouse_life_stage,Late adult
parameter_id,JAXLA_CSD_023_001
gene_symbol,Frmpd1
mouse_strain,C57BL
analysis_id,z25130r5czl1h2i
parameter_name,Vibrissae - presence
gene_accession_id,MGI:2446274
pvalue,0.1198078
