mouse_life_stage,Late adult
gene_accession_id,MGI:2446186
mouse_strain,C57BL
gene_symbol,Lpgat1
parameter_name,CD8+ KLRG1+ alpha beta T cell number
parameter_id,MGP_PBI_033_001
pvalue,0.9132909
analysis_id,b98i7za042l591n
