gene_symbol,Bcs1l
parameter_id,IMPC_OFD_022_001
pvalue,0.2491256
parameter_name,Percentage center time
analysis_id,z40w71bn72qpuit
mouse_strain,C57BL
gene_accession_id,MGI:1914071
mouse_life_stage,E9.5
