parameter_id,HRWLLA_OFD_013_001
analysis_id,okm2w21186xo3p6
pvalue,0.7798812
gene_symbol,Dmap1
gene_accession_id,MGI:1913483
parameter_name,Periphery average speed
mouse_life_stage,E12.5
mouse_strain,C57BL
