parameter_id,IMPC_CBC_005_001
parameter_name,Creatinine
gene_accession_id,MGI:99501
mouse_strain,C57BL
analysis_id,63899y80js7bb63
mouse_life_stage,E12.5
gene_symbol,Fgb
pvalue,0.9566972
