gene_symbol,Slc28a2
analysis_id,fsrq7y0z31iy5xn
mouse_strain,C57BL
pvalue,0.5137991
parameter_id,M-G-P_008_001_013
parameter_name,Startle Response
mouse_life_stage,Early adult
gene_accession_id,MGI:1913105
