pvalue,0.4007003
parameter_id,IMPC_IMM_047_001
gene_accession_id,MGI:2448481
parameter_name,DN CD44+CD62L+ NKT cells
mouse_life_stage,Early adult
analysis_id,pm737nq996552d3
gene_symbol,Mgst2
mouse_strain,C57BL
