gene_symbol,Slc39a10
pvalue,0.3767662
parameter_name,Triglycerides
gene_accession_id,MGI:1914515
parameter_id,HMGULA_CBC_017_001
analysis_id,y3ga5nnoj1l431h
mouse_strain,C57BL
mouse_life_stage,Early adult
