mouse_strain,C57BL
mouse_life_stage,Early adult
pvalue,0.4386936
analysis_id,zf4u6625c1116y9
gene_accession_id,MGI:1860103
parameter_name,Effector CD8+ T cells - % of CD8+
parameter_id,MGP_IMM_014_001
gene_symbol,Slc2a8
