parameter_id,MGP_IMM_071_001
mouse_strain,C57BL
gene_accession_id,MGI:1923959
analysis_id,580054j73bnj72d
parameter_name,Total CD4+ T cells - % of CD45+
gene_symbol,Arpc2
mouse_life_stage,Early adult
pvalue,0.5679234
