mouse_life_stage,Middle aged adult
gene_accession_id,MGI:109128
parameter_id,JAXLA_OFD_017_001
mouse_strain,C58BL
analysis_id,7a7z248ysxbqev3
pvalue,0.5081265
parameter_name,Center average speed
gene_symbol,Hnf4a
