parameter_id,IMPC_HEM_031_001
gene_accession_id,MGI:1923959
mouse_strain,C57BL
gene_symbol,Arpc2
parameter_name,Lymphocyte differential count
pvalue,0.9432352
mouse_life_stage,Early adult
analysis_id,53lg96hzbo4ujc4
