parameter_id,IMPC_EYE_017_001
pvalue,0.8524856
mouse_life_stage,Early adult
analysis_id,5dx066zu3376led
parameter_name,Lens Opacity
gene_accession_id,MGI:1332236
gene_symbol,Cds2
mouse_strain,129SV
