gene_symbol,Slc39a10
mouse_life_stage,E9.5
gene_accession_id,MGI:1914515
parameter_name,Placenta Size
mouse_strain,C57BL
analysis_id,jijgj1f11atc6uh
parameter_id,IMPC_GPP_004_001
pvalue,0.113678
