pvalue,0.1747392
gene_symbol,Dnajc6
parameter_id,IMPC_XRY_018_001
analysis_id,321v3va7o23d7z8
mouse_life_stage,Early adult
parameter_name,Shape of vertebrae
mouse_strain,C57BL
gene_accession_id,MGI:1919935
