parameter_id,MGP_CSD_066_001
parameter_name,Snout morphology
pvalue,0.2932225
gene_symbol,Npbwr1
gene_accession_id,MGI:891989
mouse_strain,C57BL
analysis_id,123t47e9nxdie8p
mouse_life_stage,Early adult
