mouse_strain,C57BL
parameter_id,MGP_MLN_011_001
gene_symbol,Frmpd1
analysis_id,u1l030h0309t4om
mouse_life_stage,Middle aged adult
parameter_name,KLRG1+ Treg cells - % of Treg
gene_accession_id,MGI:2446274
pvalue,0.1969458
