parameter_id,IMPC_CSD_016_001
parameter_name,Coat - hair texture / appearance - abdomen
analysis_id,39jr560235gqv1o
gene_accession_id,MGI:1916222
gene_symbol,Tatdn3
mouse_strain,C57BL
mouse_life_stage,Early adult
pvalue,0.4605819
