parameter_id,ESLIM_016_001_002
gene_accession_id,MGI:3522699
gene_symbol,Trpa1
mouse_life_stage,Early adult
parameter_name,Red blood cell count
mouse_strain,C57BL
analysis_id,965p7n135sw384d
pvalue,0.2213215
