gene_symbol,Slc30a4
mouse_strain,C57BL
gene_accession_id,MGI:1345282
parameter_name,Resting Treg cells - % of Treg
parameter_id,MGP_IMM_011_001
pvalue,0.2009687
mouse_life_stage,Late adult
analysis_id,049pz5k9c9gx9t0
