mouse_strain,C57BL
parameter_id,MGP_IMM_010_001
gene_accession_id,MGI:1913483
pvalue,0.7980881
parameter_name,Effector Treg cells - % of Treg
mouse_life_stage,Early adult
gene_symbol,Dmap1
analysis_id,o488w84yje024h1
