gene_symbol,Slc30a4
analysis_id,co1akff6h838rv6
mouse_life_stage,Late adult
parameter_id,MGP_PBI_014_001
parameter_name,B cell percentage
mouse_strain,C57BL
pvalue,0.9546624
gene_accession_id,MGI:1345282
