parameter_id,IMPC_XRY_018_001
analysis_id,rm0ub69lgf9m239
mouse_strain,C57BL
pvalue,0.3593045
mouse_life_stage,Early adult
gene_accession_id,MGI:1913576
gene_symbol,Dnajc5b
parameter_name,Shape of vertebrae
