parameter_id,IMPC_CBC_014_001
mouse_strain,C57BL
analysis_id,553m0577n34h26c
gene_accession_id,MGI:88174
parameter_name,Alkaline phosphatase
mouse_life_stage,E15.5
gene_symbol,Bmi1
pvalue,0.1375173
