pvalue,0.3366575
analysis_id,4g622s85z77o0jd
parameter_name,Follicular B cells - % of CD45+
gene_accession_id,MGI:106100
gene_symbol,Etfdh
parameter_id,MGP_IMM_112_001
mouse_strain,C57BL
mouse_life_stage,Early adult
