parameter_id,IMPC_EYE_092_002
parameter_name,Retina (combined)
analysis_id,8mtdmq9i38t5px5
gene_accession_id,MGI:106659
mouse_strain,C57BL
pvalue,0.8446892
gene_symbol,Sprr1b
mouse_life_stage,Early adult
