mouse_strain,C57BL
gene_accession_id,MGI:1917810
analysis_id,6787n6m9qi37707
pvalue,0.5763006
parameter_id,MGP_PBI_030_001
mouse_life_stage,E12.5
gene_symbol,Wars2
parameter_name,CD8+ CD44+ CD62L- alpha beta effector T cell number
