parameter_id,IMPC_IMM_067_001
gene_accession_id,MGI:1921688
gene_symbol,Clvs1
mouse_strain,C57BL
parameter_name,Follicular B Cells (CD21/35+)
pvalue,0.6305545
mouse_life_stage,Early adult
analysis_id,2j03k12477n4284
