mouse_life_stage,Late adult
gene_symbol,Lpgat1
analysis_id,z13gy7054673701
mouse_strain,C57BL
parameter_name,Glucose response AUC
pvalue,0.7702353
parameter_id,ESLIM_004_001_701
gene_accession_id,MGI:2446186
