parameter_id,IMPC_IMM_032_001
pvalue,0.9363037
parameter_name,CD8 CD44+CD62L- T cells
gene_accession_id,MGI:2385884
gene_symbol,Ddx27
mouse_life_stage,Early adult
analysis_id,lhg9l1xha0712u2
mouse_strain,129SV
