parameter_id,M-G-P_007_001_010
mouse_life_stage,Early adult
gene_symbol,Traf6
parameter_name,center - distance
analysis_id,58755r24k3kec6x
pvalue,0.3976566
gene_accession_id,MGI:108072
mouse_strain,C57BL
