parameter_id,MGP_IMM_130_001
parameter_name,CD11b-low cDC - % of CD45+
gene_accession_id,MGI:1338022
gene_symbol,Opn3
mouse_strain,C57BL
mouse_life_stage,Early adult
pvalue,0.5231662
analysis_id,p49lrn5m8qw3916
